scan_date,ticker,company,strategy,strategies_count,price_at_scan,score,wr,avg,adx,rsi,vol_ratio,price_d5,ret_d5,r_multiple_d5,spy_ret_d5,excess_ret_d5,hit_stop_loss_d5,price_d10,ret_d10,r_multiple_d10,spy_ret_d10,excess_ret_d10,hit_stop_loss_d10,max_drawdown_d10
2026-07-07,LAND.L,,breakout,1,660.0,5,,,20.5,50.1,0.02,667.499,1.14,0.38,,,0,700.0165,6.06,2.02,,,0,-1.97
2026-07-07,FME.DE,,breakout,2,42.03,5,,,16.8,56.5,0.05,42.32,0.69,0.23,,,0,42.22,0.45,0.15,,,0,-1.78
2026-07-07,AMZN,,breakout,3,244.16,4,,,25.6,54.4,0.63,247.31,1.29,0.43,0.2,1.09,0,247.23,1.26,0.42,-0.59,1.85,0,-2.42
2026-07-07,AME,,breakout,1,237.14,4,,,18.7,60.8,0.67,232.1,-2.13,-0.71,0.2,-2.33,0,237.0,-0.06,-0.02,-0.59,0.53,1,-4.48
2026-07-07,BIIB,,breakout,1,208.46,4,,,20.3,57.6,1.01,209.03,0.27,0.09,0.2,0.07,0,205.99,-1.18,-0.39,-0.59,-0.59,1,-10.76
2026-07-07,XYZ,,breakout,1,78.92,4,,,16.7,68.7,0.61,78.72,-0.25,-0.08,0.2,-0.45,0,79.94,1.29,0.43,-0.59,1.88,1,-5.27
2026-07-07,KHC,,breakout,2,24.82,4,,,17.6,52.9,1.07,25.23,1.65,0.55,0.2,1.45,0,25.88,4.27,1.42,-0.59,4.86,0,-1.27
2026-07-07,PFG,,breakout,2,112.55,4,,,20.7,53.4,0.68,113.61,0.94,0.31,0.2,0.74,0,113.95,1.24,0.41,-0.59,1.83,0,-2.11
2026-07-07,CBK.DE,,breakout,1,38.11,4,,,20.1,65.4,0.06,38.395,0.75,0.25,,,0,37.46,-1.71,-0.57,,,1,-3.25
2026-07-07,AI.PA,,breakout,1,178.4,4,,,22.0,75.1,0.05,174.36,-2.26,-0.75,,,0,176.46,-1.09,-0.36,,,1,-3.42
2026-07-07,ERF.PA,,breakout,1,69.3,4,,,22.4,84.5,0.03,69.18,-0.17,-0.06,,,0,70.28,1.41,0.47,,,1,-3.9
2026-07-07,CNC,,connors_rsi2,1,66.05,4,,,36.5,52.3,0.82,68.29,3.39,1.13,0.2,3.19,0,66.44,0.59,0.2,-0.59,1.18,1,-4.31
2026-07-07,CVS,,connors_rsi2,1,102.08,4,,,43.2,50.4,0.68,105.9,3.74,1.25,0.2,3.54,0,107.47,5.28,1.76,-0.59,5.87,0,0.25
2026-07-07,DGX,,connors_rsi2,1,213.45,4,,,29.7,64.5,0.8,207.35,-2.86,-0.95,0.2,-3.06,0,210.68,-1.3,-0.43,-0.59,-0.71,1,-5.83
2026-07-07,SBRY.L,,connors_rsi2,1,334.8,4,,,24.1,74.4,0.02,343.9,2.72,0.91,,,0,358.7,7.14,2.38,,,0,-0.72
2026-07-07,TSCO.L,,connors_rsi2,2,464.2,4,,,20.8,51.1,0.02,471.25,1.52,0.51,,,0,485.742,4.64,1.55,,,0,-0.73
2026-07-07,BN.PA,,connors_rsi2,1,73.42,4,,,42.3,81.7,0.04,72.36,-1.44,-0.48,,,0,73.66,0.33,0.11,,,1,-3.65
2026-07-07,EA,,connors_rsi2,1,205.21,3,,,33.3,69.1,1.13,206.35,0.56,0.19,0.2,0.36,0,208.9,1.8,0.6,-0.59,2.39,0,-0.19
2026-07-07,KDP,,connors_rsi2,1,31.75,3,,,28.9,51.8,1.38,31.25,-1.57,-0.52,0.2,-1.77,0,30.91,-2.65,-0.88,-0.59,-2.06,1,-5.57
2026-07-07,IHG.L,,connors_rsi2,1,164.5,3,,,32.8,38.0,0.03,164.9,0.24,0.08,,,0,157.85,-4.04,-1.35,,,1,-5.14
2026-07-07,MKS.L,,connors_rsi2,1,381.89,3,,,18.8,56.1,0.02,377.347,-1.19,-0.4,,,0,382.6,0.19,0.06,,,1,-4.48
2026-07-07,A,,connors_rsi2,1,130.6,2,,,17.3,51.9,0.87,134.04,2.63,0.88,0.2,2.43,0,131.46,0.66,0.22,-0.59,1.25,0,-2.4
2026-07-07,HD,,ema_ribbon,1,350.65,2,,,25.0,64.0,0.85,337.11,-3.86,-1.29,0.2,-4.06,1,338.87,-3.36,-1.12,-0.59,-2.77,1,-5.7
2026-07-07,WST,,ema_ribbon,1,357.64,2,,,30.2,73.7,0.82,359.7,0.58,0.19,0.2,0.38,0,358.24,0.17,0.06,-0.59,0.76,0,-2.3
2026-07-07,MET,,nr7,3,90.46,4,,,23.1,54.6,1.01,93.03,2.84,0.95,0.2,2.64,0,94.0,3.91,1.3,-0.59,4.5,0,-0.93
2026-07-07,APH,,nr7,1,166.81,3,,,33.1,62.4,0.78,155.99,-6.49,-2.16,0.2,-6.69,1,151.2,-9.36,-3.12,-0.59,-8.77,1,-12.45
2026-07-07,AMAT,,nr7,1,592.79,3,,,31.2,52.5,0.65,575.39,-2.94,-0.98,0.2,-3.14,0,529.66,-10.65,-3.55,-0.59,-10.06,1,-13.42
2026-07-07,CAT,,nr7,1,969.92,3,,,26.2,56.5,0.62,931.47,-3.96,-1.32,0.2,-4.16,1,878.65,-9.41,-3.14,-0.59,-8.82,1,-13.73
2026-07-07,C,,nr7,1,143.86,3,,,33.8,59.4,1.0,140.71,-2.19,-0.73,0.2,-2.39,0,129.36,-10.08,-3.36,-0.59,-9.49,1,-11.66
2026-07-07,CSX,,nr7,2,48.81,3,,,20.8,59.3,0.79,49.64,1.7,0.57,0.2,1.5,0,50.75,3.97,1.32,-0.59,4.56,0,-1.52
2026-07-07,LLY,,nr7,1,1200.06,3,,,32.0,64.0,0.69,1181.87,-1.52,-0.51,0.2,-1.72,0,1179.11,-1.75,-0.58,-0.59,-1.16,1,-5.47
2026-07-07,NXT.L,,nr7,1,14455.0,3,,,34.2,57.7,0.01,14670.0,1.49,0.5,,,0,15010.0,3.84,1.28,,,0,-1.28
2026-07-07,TSCO.L,,nr7,2,464.3,3,,,20.8,51.2,0.02,471.25,1.5,0.5,,,0,485.742,4.62,1.54,,,0,-0.75
2026-07-07,BNP.PA,,nr7,2,103.32,3,,,26.2,64.5,0.04,100.36,-2.86,-0.95,,,0,101.92,-1.36,-0.45,,,1,-5.82
2026-07-07,ACA.PA,,nr7,1,17.88,3,,,31.2,69.6,0.06,17.515,-2.04,-0.68,,,0,17.835,-0.25,-0.08,,,1,-5.12
2026-07-07,ACGL,,nr7,1,101.81,2,,,27.5,79.5,0.83,103.06,1.23,0.41,0.2,1.03,0,101.35,-0.45,-0.15,-0.59,0.14,1,-3.82
2026-07-07,BEN,,nr7,2,34.44,2,,,27.3,71.9,0.79,32.83,-4.67,-1.56,0.2,-4.87,1,32.63,-5.26,-1.75,-0.59,-4.67,1,-6.68
2026-07-07,L,,nr7,1,116.3,2,,,23.5,78.5,0.67,116.5,0.17,0.06,0.2,-0.03,0,114.3,-1.72,-0.57,-0.59,-1.13,0,
2026-07-07,RVTY,,nr7,1,112.95,2,,,26.5,73.5,0.65,111.11,-1.63,-0.54,0.2,-1.83,0,110.15,-2.48,-0.83,-0.59,-1.89,1,-4.42
2026-07-07,TXN,,nr7,1,303.5,2,,,17.9,50.8,0.64,298.57,-1.62,-0.54,0.2,-1.82,0,284.02,-6.42,-2.14,-0.59,-5.83,1,-8.0
2026-07-07,VMC,,nr7,2,304.84,2,,,23.9,61.9,0.58,292.78,-3.96,-1.32,0.2,-4.16,1,288.33,-5.42,-1.81,-0.59,-4.83,1,-6.67
2026-07-07,ABDN.L,,nr7,1,260.0,2,,,28.0,73.2,0.02,245.8,-5.46,-1.82,,,1,252.6,-2.85,-0.95,,,1,-12.23
2026-07-07,SDLF.L,,nr7,1,858.0,2,,,33.8,79.5,0.05,872.0,1.63,0.54,,,0,909.5,6.0,2.0,,,0,-1.4
2026-07-07,SSE.L,,nr7,1,2465.97,2,,,17.1,62.1,0.03,2433.0,-1.34,-0.45,,,0,2478.0,0.49,0.16,,,1,-11.19
2026-07-07,BARC.L,,nr7,1,529.5,1,,,17.7,70.0,0.03,506.6,-4.32,-1.44,,,1,518.0,-2.17,-0.72,,,1,-6.27
2026-07-07,FME.DE,,nr7,2,42.06,1,,,16.8,56.7,0.05,42.32,0.62,0.21,,,0,42.22,0.38,0.13,,,0,-1.85
2026-07-07,MSCI,,signal_velocity,1,614.04,12,,,16.9,55.0,0.6,620.23,1.01,0.34,0.2,0.81,0,628.66,2.38,0.79,-0.59,2.97,1,-3.43
2026-07-07,AIG,,signal_velocity,1,80.75,10,,,15.9,69.6,0.8,79.9,-1.05,-0.35,0.2,-1.25,0,80.5,-0.31,-0.1,-0.59,0.28,1,-5.1
2026-07-07,BX,,signal_velocity,1,123.42,10,,,14.0,51.0,0.59,122.04,-1.12,-0.37,0.2,-1.32,0,126.91,2.83,0.94,-0.59,3.42,1,-5.36
2026-07-07,CVNA,,signal_velocity,1,70.38,10,,,11.6,58.9,0.52,64.99,-7.66,-2.55,0.2,-7.86,1,67.34,-4.32,-1.44,-0.59,-3.73,1,-9.42
2026-07-07,KKR,,signal_velocity,1,95.97,10,,,10.7,49.4,0.8,96.91,0.98,0.33,0.2,0.78,0,100.94,5.18,1.73,-0.59,5.77,1,-4.79
2026-07-07,MLM,,signal_velocity,1,605.3,10,,,15.3,58.3,1.06,569.35,-5.94,-1.98,0.2,-6.14,1,562.59,-7.06,-2.35,-0.59,-6.47,1,-7.25
2026-07-07,ICG.L,,signal_velocity,1,1781.0,10,,,18.4,44.1,0.03,1787.0,0.34,0.11,,,0,1920.0,7.8,2.6,,,1,-3.59
2026-07-07,SHL.DE,,signal_velocity,1,35.1,8,,,11.5,46.5,0.08,35.04,-0.17,-0.06,,,0,35.42,0.91,0.3,,,1,-3.25
2026-07-07,LR.PA,,signal_velocity,1,145.7,8,,,13.0,57.8,0.08,139.5,-4.26,-1.42,,,1,134.7,-7.55,-2.52,,,1,-7.86
2026-07-07,MS,,signal_velocity,1,222.1,6,,,30.2,58.0,0.74,221.09,-0.45,-0.15,0.2,-0.65,0,215.5,-2.97,-0.99,-0.59,-2.38,1,-6.62
2026-07-07,APTV,,stage4_short,1,59.73,5,,,20.3,28.1,2.3,59.23,-0.84,-0.28,0.2,-1.04,0,57.47,-3.78,-1.26,-0.59,-3.19,1,-5.39
2026-07-07,ROL,,stage4_short,1,42.73,4,,,35.9,25.6,1.43,44.92,5.13,1.71,0.2,4.93,0,45.11,5.57,1.86,-0.59,6.16,0,1.33
2026-07-07,DPZ,,stage4_short,1,305.91,2,,,24.5,41.5,0.76,309.85,1.29,0.43,0.2,1.09,0,322.18,5.32,1.77,-0.59,5.91,1,-3.59
2026-07-07,FIS,,stage4_short,1,41.27,2,,,23.5,61.8,0.2,41.93,1.6,0.53,0.2,1.4,0,41.91,1.55,0.52,-0.59,2.14,0,-2.98
2026-07-07,TSCO,,stage4_short,1,30.22,2,,,29.2,42.8,0.51,30.24,0.07,0.02,0.2,-0.13,0,30.51,0.96,0.32,-0.59,1.55,1,-4.27
2026-07-07,ELV,,cup_handle,1,408.17,5,,,25.1,52.2,0.93,425.17,4.16,1.39,0.2,3.96,0,373.11,-8.59,-2.86,-0.59,-8.0,1,-10.48
2026-07-07,FAST,,cup_handle,1,48.31,5,,,20.9,61.9,1.27,47.05,-2.61,-0.87,0.2,-2.81,0,45.49,-5.84,-1.95,-0.59,-5.25,1,-8.47
2026-07-07,KHC,,cup_handle,2,24.82,4,,,17.6,52.9,1.07,25.23,1.65,0.55,0.2,1.45,0,25.88,4.27,1.42,-0.59,4.86,0,-1.27
2026-07-07,BNP.PA,,cup_handle,2,103.32,4,,,26.2,64.5,0.04,100.36,-2.86,-0.95,,,0,101.92,-1.36,-0.45,,,1,-5.82
2026-07-07,VMC,,cup_handle,2,304.84,3,,,23.9,61.9,0.58,292.78,-3.96,-1.32,0.2,-4.16,1,288.33,-5.42,-1.81,-0.59,-4.83,1,-6.67
2026-07-07,CSX,,elder_impulse,2,48.81,5,,,20.8,59.3,0.79,49.64,1.7,0.57,0.2,1.5,0,50.75,3.97,1.32,-0.59,4.56,0,-1.52
2026-07-07,IFF,,elder_impulse,1,82.77,5,,,22.6,64.3,1.07,75.1,-9.27,-3.09,0.2,-9.47,1,78.2,-5.52,-1.84,-0.59,-4.93,1,-10.02
2026-07-07,MET,,elder_impulse,3,90.46,5,,,23.1,54.6,1.01,93.03,2.84,0.95,0.2,2.64,0,94.0,3.91,1.3,-0.59,4.5,0,-0.93
2026-07-07,NTRS,,elder_impulse,1,181.14,5,,,20.2,62.7,0.66,184.11,1.64,0.55,0.2,1.44,0,184.68,1.95,0.65,-0.59,2.54,0,-2.38
2026-07-07,PRU,,elder_impulse,1,114.28,5,,,23.9,66.0,0.89,116.17,1.65,0.55,0.2,1.45,0,119.07,4.19,1.4,-0.59,4.78,0,-1.61
2026-07-07,PFG,,elder_impulse,2,112.55,5,,,20.7,53.4,0.68,113.61,0.94,0.31,0.2,0.74,0,113.95,1.24,0.41,-0.59,1.83,0,-2.11
2026-07-07,WFC,,elder_impulse,1,87.45,5,,,27.3,61.9,0.66,87.67,0.25,0.08,0.2,0.05,0,87.51,0.07,0.02,-0.59,0.66,1,-4.14
2026-07-07,ADS.DE,,elder_impulse,1,186.2,5,,,27.7,68.5,0.08,183.6,-1.4,-0.47,,,0,182.3,-2.09,-0.7,,,1,-4.0
2026-07-07,DHL.DE,,elder_impulse,1,56.1,5,,,28.8,68.0,0.04,56.22,0.21,0.07,,,0,57.22,2.0,0.67,,,0,-1.93
2026-07-07,CON.DE,,elder_impulse,1,74.88,5,,,21.9,53.6,0.09,72.32,-3.42,-1.14,,,1,71.72,-4.22,-1.41,,,1,-6.52
2026-07-07,AMZN,,elder_impulse,3,244.16,4,,,25.6,54.4,0.63,247.31,1.29,0.43,0.2,1.09,0,247.23,1.26,0.42,-0.59,1.85,0,-2.42
2026-07-07,KO,,elder_impulse,1,82.96,4,,,16.9,53.7,0.89,84.25,1.55,0.52,0.2,1.35,0,81.56,-1.69,-0.56,-0.59,-1.1,0,-2.57
2026-07-07,BEN,,elder_impulse,2,34.44,4,,,27.3,71.9,0.79,32.83,-4.67,-1.56,0.2,-4.87,1,32.63,-5.26,-1.75,-0.59,-4.67,1,-6.68
2026-07-07,GD,,elder_impulse,1,376.88,4,,,17.0,62.5,0.87,372.78,-1.09,-0.36,0.2,-1.29,0,368.58,-2.2,-0.73,-0.59,-1.61,1,-3.42
2026-07-07,MPC,,elder_impulse,1,268.99,4,,,18.1,54.7,0.69,296.88,10.37,3.46,0.2,10.17,0,312.6,16.21,5.4,-0.59,16.8,0,-2.76
2026-07-07,RTX,,elder_impulse,1,201.37,4,,,27.4,70.6,1.18,196.39,-2.47,-0.82,0.2,-2.67,0,193.51,-3.9,-1.3,-0.59,-3.31,1,-4.36
2026-07-07,APP,,elder_impulse,1,543.79,3,,,18.3,58.6,1.02,442.85,-18.56,-6.19,0.2,-18.76,1,424.54,-21.93,-7.31,-0.59,-21.34,1,-23.94
2026-07-07,CF,,elder_impulse,1,113.2,3,,,18.0,58.9,1.07,120.92,6.82,2.27,0.2,6.62,0,121.42,7.26,2.42,-0.59,7.85,0,-2.79
2026-07-07,HIG,,elder_impulse,1,137.64,3,,,17.5,69.4,0.72,140.78,2.28,0.76,0.2,2.08,0,140.26,1.9,0.63,-0.59,2.49,1,-4.21
2026-07-07,IQV,,elder_impulse,1,205.97,3,,,22.5,72.0,0.55,207.55,0.77,0.26,0.2,0.57,0,206.26,0.14,0.05,-0.59,0.73,0,-2.34
2026-07-07,HOOD,,elder_impulse,1,117.55,3,,,26.6,70.4,0.75,109.86,-6.54,-2.18,0.2,-6.74,1,99.96,-14.96,-4.99,-0.59,-14.37,1,-17.83
2026-07-07,WM,,elder_impulse,1,228.98,3,,,16.1,64.2,0.63,236.71,3.38,1.13,0.2,3.18,0,239.31,4.51,1.5,-0.59,5.1,0,0.47
2026-07-07,RTO.L,,elder_impulse,1,453.8,3,,,20.2,51.6,0.12,435.9,-3.94,-1.31,,,1,451.2,-0.57,-0.19,,,1,-4.45
2026-07-07,BNR.DE,,elder_impulse,1,56.68,3,,,19.2,60.2,0.02,56.78,0.18,0.06,,,0,59.34,4.69,1.56,,,0,-2.65
2026-07-07,BVI.PA,,elder_impulse,1,27.38,3,,,17.4,66.9,0.04,27.23,-0.55,-0.18,,,0,27.54,0.58,0.19,,,0,-2.37
2026-07-07,AMP,,elder_impulse,1,507.5,2,,,18.3,72.7,0.97,518.23,2.11,0.7,0.2,1.91,0,527.87,4.01,1.34,-0.59,4.6,1,-3.69
2026-07-07,AMZN,,holy_grail,3,244.16,4,,,25.6,54.4,0.63,247.31,1.29,0.43,0.2,1.09,0,247.23,1.26,0.42,-0.59,1.85,0,-2.42
2026-07-07,KLAC,,connors_3down,1,233.31,4,,,29.9,45.4,0.73,222.25,-4.74,-1.58,0.2,-4.94,1,212.75,-8.81,-2.94,-0.59,-8.22,1,-12.31
2026-07-07,GLW,,connors_3down,1,194.8,3,,,19.0,53.8,0.66,183.11,-6.0,-2.0,0.2,-6.2,1,154.61,-20.63,-6.88,-0.59,-20.04,1,-24.57
2026-07-07,LII,,connors_3down,1,568.0,3,,,19.9,72.0,0.79,551.18,-2.96,-0.99,0.2,-3.16,0,543.93,-4.24,-1.41,-0.59,-3.65,1,-6.84
2026-07-07,TPL,,connors_3down,1,402.8,2,,,18.3,58.4,0.76,408.92,1.52,0.51,0.2,1.32,0,415.7,3.2,1.07,-0.59,3.79,1,-4.42
2026-07-07,KEY,,raschke_8020,1,23.43,3,,,33.5,63.1,0.97,23.22,-0.9,-0.3,0.2,-1.1,0,23.55,0.51,0.17,-0.59,1.1,1,-4.01
2026-07-07,WAT,,raschke_8020,1,378.89,3,,,23.4,72.2,0.8,373.22,-1.5,-0.5,0.2,-1.7,0,368.98,-2.62,-0.87,-0.59,-2.03,1,-3.12
2026-07-07,CFG,,raschke_8020,1,72.11,2,,,44.2,71.5,1.0,70.36,-2.43,-0.81,0.2,-2.63,0,72.39,0.39,0.13,-0.59,0.98,1,-5.76
2026-07-07,MPWR,MPWR,wyckoff_spring,1,1346.13,2,,,21.0,37.3,0.99,1291.38,-4.07,-1.36,0.2,-4.27,1,1312.0,-2.54,-0.85,-0.59,-1.95,1,-8.55
2026-07-07,G1A.DE,G1A.DE,weinstein_stage2,1,62.7,4,,,40.0,70.7,2.07,59.55,-5.02,-1.67,,,1,60.65,-3.27,-1.09,,,1,-7.34
2026-07-09,CDW,,breakout,2,137.72,5,,,19.3,58.3,0.89,139.38,1.21,0.4,0.02,1.19,0,130.01,-5.6,-1.87,-1.28,-4.32,1,-6.34
2026-07-09,WAT,,breakout,1,368.13,5,,,23.2,56.5,0.86,376.39,2.24,0.75,0.02,2.22,0,357.54,-2.88,-0.96,-1.28,-1.6,0,-0.17
2026-07-09,LAND.L,,breakout,1,654.0,5,,,21.0,62.8,0.02,657.5,0.54,0.18,,,0,697.5,6.65,2.22,-1.28,7.93,0,-0.54
2026-07-09,FME.DE,,breakout,1,41.81,5,,,17.0,53.5,0.04,42.58,1.84,0.61,,,0,42.27,1.1,0.37,-1.28,2.38,0,-1.27
2026-07-09,XYZ,,breakout,1,76.55,4,,,17.5,54.2,0.81,79.99,4.49,1.5,0.02,4.47,0,79.29,3.58,1.19,-1.28,4.86,0,-1.1
2026-07-09,CL,,breakout,1,93.04,4,,,18.4,57.0,0.78,91.03,-2.16,-0.72,0.02,-2.18,0,91.93,-1.19,-0.4,-1.28,0.09,1,-4.26
2026-07-09,EXPD,,breakout,1,164.36,4,,,16.9,50.8,0.6,178.22,8.43,2.81,0.02,8.41,0,177.37,7.92,2.64,-1.28,9.2,0,0.19
2026-07-09,MET,,breakout,1,90.1,4,,,24.1,57.1,0.87,92.54,2.71,0.9,0.02,2.69,0,92.99,3.21,1.07,-1.28,4.49,0,0.27
2026-07-09,STT,,breakout,2,177.42,4,,,23.4,61.1,1.13,183.65,3.51,1.17,0.02,3.49,0,182.58,2.91,0.97,-1.28,4.19,0,-0.22
2026-07-09,BNZL.L,,breakout,1,2672.0,4,,,26.1,71.9,0.03,2688.0,0.6,0.2,,,0,2730.0,2.17,0.72,-1.28,3.45,0,-1.57
2026-07-09,INF.L,,breakout,1,890.8,4,,,25.0,65.0,0.01,866.0,-2.78,-0.93,,,0,879.4,-1.28,-0.43,-1.28,0.0,0,-2.81
2026-07-09,MKS.L,,breakout,3,375.8,4,,,18.1,65.5,0.02,367.6,-2.18,-0.73,,,0,379.9,1.09,0.36,-1.28,2.37,0,-2.93
2026-07-09,RR.L,,breakout,3,1427.2,4,,,20.9,53.3,0.03,1379.4,-3.35,-1.12,,,1,1358.0,-4.85,-1.62,-1.28,-3.57,1,-10.3
2026-07-09,SBRY.L,,breakout,1,336.5,4,,,26.1,82.5,0.03,345.4,2.64,0.88,,,0,357.3,6.18,2.06,-1.28,7.46,0,-0.95
2026-07-09,BBOX.L,,breakout,2,160.8,4,,,27.5,66.9,0.1,159.494,-0.81,-0.27,,,0,165.9,3.17,1.06,-1.28,4.45,0,-0.81
2026-07-09,BAC,,connors_rsi2,1,58.3,4,,,41.8,58.4,0.83,60.62,3.98,1.33,0.02,3.96,0,60.42,3.64,1.21,-1.28,4.92,0,0.19
2026-07-09,CRL,,connors_rsi2,1,223.96,4,,,36.3,79.7,0.84,231.21,3.24,1.08,0.02,3.22,0,219.7,-1.9,-0.63,-1.28,-0.62,0,-0.58
2026-07-09,CRWD,,connors_rsi2,1,191.12,4,,,36.2,72.9,0.68,210.73,10.26,3.42,0.02,10.24,0,198.49,3.86,1.29,-1.28,5.14,1,-5.3
2026-07-09,DVA,,connors_rsi2,1,230.72,4,,,46.9,79.3,0.98,232.41,0.73,0.24,0.02,0.71,0,234.1,1.46,0.49,-1.28,2.74,0,-2.76
2026-07-09,FTNT,,connors_rsi2,1,156.71,4,,,48.1,61.8,0.71,166.83,6.46,2.15,0.02,6.44,0,160.36,2.33,0.78,-1.28,3.61,0,-2.85
2026-07-09,GE,,connors_rsi2,1,356.03,4,,,38.5,54.0,0.81,353.73,-0.65,-0.22,0.02,-0.67,0,341.3,-4.14,-1.38,-1.28,-2.86,1,-5.48
2026-07-09,GD,,connors_rsi2,2,374.31,4,,,20.4,58.4,0.76,369.5,-1.29,-0.43,0.02,-1.31,0,370.6,-0.99,-0.33,-1.28,0.29,0,-2.75
2026-07-09,MS,,connors_rsi2,1,218.07,4,,,28.6,47.1,0.67,227.67,4.4,1.47,0.02,4.38,0,210.94,-3.27,-1.09,-1.28,-1.99,1,-4.89
2026-07-09,SNA,,connors_rsi2,1,401.11,4,,,20.3,58.3,0.78,404.62,0.88,0.29,0.02,0.86,0,406.53,1.35,0.45,-1.28,2.63,0,-0.6
2026-07-09,GWW,,connors_rsi2,1,1349.74,4,,,38.0,55.7,0.38,1371.0699,1.58,0.53,0.02,1.56,0,1371.22,1.59,0.53,-1.28,2.87,0,0.31
2026-07-09,IAG.L,,connors_rsi2,1,461.65,4,,,34.4,49.3,0.08,447.5,-3.07,-1.02,,,1,438.1,-5.1,-1.7,-1.28,-3.82,1,-4.21
2026-07-09,LLOY.L,,connors_rsi2,1,111.95,4,,,31.3,64.7,0.05,109.5,-2.19,-0.73,,,0,110.95,-0.89,-0.3,-1.28,0.39,0,-2.68
2026-07-09,NWG.L,,connors_rsi2,1,662.4,4,,,38.6,58.9,0.02,642.0,-3.08,-1.03,,,1,665.4,0.45,0.15,-1.28,1.73,1,-9.42
2026-07-09,STAN.L,,connors_rsi2,1,2090.0,4,,,42.2,55.2,0.03,2077.0,-0.62,-0.21,,,0,2080.0,-0.48,-0.16,-1.28,0.8,0,-1.45
2026-07-09,AIR.PA,,connors_rsi2,2,198.06,4,,,28.0,57.5,0.06,192.38,-2.87,-0.96,,,0,191.78,-3.17,-1.06,-1.28,-1.89,1,-3.25
2026-07-09,BNP.PA,,connors_rsi2,1,99.75,4,,,24.6,45.3,0.09,100.14,0.39,0.13,,,0,103.3,3.56,1.19,-1.28,4.84,0,-0.71
2026-07-09,ACA.PA,,connors_rsi2,1,17.41,4,,,30.3,43.7,0.12,17.485,0.43,0.14,,,0,17.93,2.99,1.0,-1.28,4.27,0,-0.69
2026-07-09,ERF.PA,,connors_rsi2,2,66.88,4,,,22.8,66.8,0.04,68.44,2.33,0.78,,,0,71.1,6.31,2.1,-1.28,7.59,0,-0.42
2026-07-09,AMD,,connors_rsi2,1,517.41,3,,,22.5,51.7,0.76,548.13,5.94,1.98,0.02,5.92,0,503.57,-2.67,-0.89,-1.28,-1.39,1,-11.06
2026-07-09,APH,,connors_rsi2,1,158.22,3,,,29.3,49.7,0.65,158.37,0.09,0.03,0.02,0.07,0,150.51,-4.87,-1.62,-1.28,-3.59,1,-7.7
2026-07-09,C,,connors_rsi2,1,137.39,3,,,30.4,38.7,0.7,133.27,-3.0,-1.0,0.02,-3.02,0,128.72,-6.31,-2.1,-1.28,-5.03,1,-7.5
2026-07-09,FTV,,connors_rsi2,1,61.27,3,,,16.6,49.5,0.63,60.68,-0.96,-0.32,0.02,-0.98,0,60.99,-0.46,-0.15,-1.28,0.82,0,-1.85
2026-07-09,GEV,,connors_rsi2,1,1070.99,3,,,18.2,56.9,0.81,1066.01,-0.46,-0.15,0.02,-0.48,0,1079.1801,0.76,0.25,-1.28,2.04,1,-8.31
2026-07-09,ITW,,connors_rsi2,1,265.1,3,,,30.0,51.1,0.8,272.28,2.71,0.9,0.02,2.69,0,271.69,2.49,0.83,-1.28,3.77,0,-0.58
2026-07-09,PH,,connors_rsi2,1,939.13,3,,,26.8,50.2,1.04,964.55,2.71,0.9,0.02,2.69,0,950.79,1.24,0.41,-1.28,2.52,0,-0.51
2026-07-09,TDY,,connors_rsi2,1,639.51,3,,,16.3,53.9,0.79,623.1,-2.57,-0.86,0.02,-2.59,0,626.59,-2.02,-0.67,-1.28,-0.74,1,-4.61
2026-07-09,ZBRA,,connors_rsi2,1,264.32,3,,,20.9,68.3,0.44,260.11,-1.59,-0.53,0.02,-1.61,0,264.69,0.14,0.05,-1.28,1.42,1,-5.3
2026-07-09,BARC.L,,connors_rsi2,2,506.5,3,,,16.2,52.7,0.03,503.6,-0.57,-0.19,,,0,512.4,1.16,0.39,-1.28,2.44,0,-0.93
2026-07-09,MKS.L,,connors_rsi2,3,375.8,3,,,18.1,65.5,0.02,367.6,-2.18,-0.73,,,0,379.9,1.09,0.36,-1.28,2.37,0,-2.93
2026-07-09,PCAR,,connors_rsi2,1,122.5,2,,,16.3,52.4,1.28,123.94,1.18,0.39,0.02,1.16,0,124.33,1.49,0.5,-1.28,2.77,0,-0.98
2026-07-09,PANW,,connors_rsi2,1,320.59,2,,,50.5,64.9,1.21,352.89,10.08,3.36,0.02,10.06,0,348.66,8.76,2.92,-1.28,10.04,0,-1.35
2026-07-09,CAH,,ema_ribbon,1,237.15,3,,,34.6,65.0,1.03,230.11,-2.97,-0.99,0.02,-2.99,0,225.75,-4.81,-1.6,-1.28,-3.53,1,-5.94
2026-07-09,WRB,,ema_ribbon,1,71.28,3,,,27.4,64.9,0.81,71.98,0.98,0.33,0.02,0.96,0,72.73,2.03,0.68,-1.28,3.31,1,-3.82
2026-07-09,ABBV,,ema_ribbon,3,252.74,2,,,34.1,73.1,0.81,244.78,-3.15,-1.05,0.02,-3.17,1,253.38,0.25,0.08,-1.28,1.53,1,-4.46
2026-07-09,L,,ema_ribbon,1,115.2,2,,,26.4,70.2,0.98,114.47,-0.63,-0.21,0.02,-0.65,0,114.3,-0.78,-0.26,-1.28,0.5,0,
2026-07-09,GD,,nr7,2,374.31,3,,,20.4,58.4,0.76,369.5,-1.29,-0.43,0.02,-1.31,0,370.6,-0.99,-0.33,-1.28,0.29,0,-2.75
